Molecule_Name,Smiles,rat_fup,Source
Lubeluzole,Fc1c(F)ccc(OC[C@@H](O)CN2CCC(N(C)c3sc4c(n3)cccc4)CC2)c1,0.008,10.1021/acs.jcim.2c00318
Maraviroc,FC1(F)CCC(C(=O)N[C@@H](CCN2[C@H]3CC(n4c(C(C)C)nnc4C)C[C@@H]2CC3)c2ccccc2)CC1,0.49,10.1021/acs.jcim.2c00318
Mazapertine,O=C(N1CCCCC1)c1cc(CN2CCN(c3c(OC(C)C)cccc3)CC2)ccc1,0.03,10.1021/acs.jcim.2c00318
Melagatran,O=C(O)CN[C@@H](C(=O)N1[C@H](C(=O)NCc2ccc(C(=N)N)cc2)CC1)C1CCCCC1,0.9,10.1021/acs.jcim.2c00318
Meloxicam,O=C(Nc1sc(C)cn1)C=1N(C)S(=O)(=O)c2c(C=1O)cccc2,0.004,10.1021/acs.jcim.2c00318
Meropenem,S([C@H]1C[C@@H](C(=O)N(C)C)[NH2+]C1)C=1[C@H](C)[C@@H]2[C@@H]([C@H](O)C)C(=O)N2C=1C(=O)[O-],0.5,10.1021/acs.jcim.2c00318
Methamphetamine,N([C@H](Cc1ccccc1)C)C,0.92,10.1021/acs.jcim.2c00318
Methotrexate,O=C(O)[C@@H](NC(=O)c1ccc(N(Cc2nc3c(N)nc(N)nc3nc2)C)cc1)CCC(=O)O,0.68,10.1021/acs.jcim.2c00318
Metoprolol,O(CCc1ccc(OCC(O)CNC(C)C)cc1)C,0.69,10.1021/acs.jcim.2c00318
Metronidazole,O=[N+]([O-])c1n(CCO)c(C)nc1,0.96,10.1021/acs.jcim.2c00318
Mezlocillin,S(=O)(=O)(C)N1C(=O)N(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)CC1,0.65,10.1021/acs.jcim.2c00318
Micafungin,S(=O)(=O)(Oc1c(O)ccc([C@H](O)[C@@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(=O)N)C(=O)N3[C@@H]([C@@H](O)[C@@H](C)C3)C(=O)N[C@H](O)[C@H](O)C[C@H](NC(=O)c3ccc(-c4noc(-c5ccc(OCCCCC)cc5)c4)cc3)C(=O)N[C@@H]([C@H](O)C)C(=O)N3[C@H](C(=O)N2)C[C@@H](O)C3)c1)O,0.002,10.1021/acs.jcim.2c00318
Midazolam,Clc1cc2C(c3c(F)cccc3)=NCc3n(c(C)nc3)-c2cc1,0.04,10.1021/acs.jcim.2c00318
Morphine,O[C@@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@H]([C@H](N(C)CC3)C4)C=C1,0.86,10.1021/acs.jcim.2c00318
Moxalactam,S(CC1=C(C(=O)O)N2C(=O)[C@@](OC)(NC(=O)C(C(=O)O)c3ccc(O)cc3)[C@H]2OC1)c1n(C)nnn1,1,10.1021/acs.jcim.2c00318
Moxifloxacin,Fc1c(N2C[C@H]3NCCC[C@H]3C2)c(OC)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,0.63,10.1021/acs.jcim.2c00318
Nebivolol,Fc1cc2c(OC(C(O)CNCC(O)C3Oc4c(cc(F)cc4)CC3)CC2)cc1,0.015,10.1021/acs.jcim.2c00318
Nicardipine,O=[N+]([O-])c1cc(C2C(C(=O)OCCN(Cc3ccccc3)C)=C(C)NC(C)=C2C(=O)OC)ccc1,0.084,10.1021/acs.jcim.2c00318
Nifedipine,O=[N+]([O-])c1c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cccc1,0.035,10.1021/acs.jcim.2c00318
Nimodipine,O=[N+]([O-])c1cc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,0.03,10.1021/acs.jcim.2c00318
Nisoldipine,O=[N+]([O-])c1c(C2C(C(=O)OCC(C)C)=C(C)NC(C)=C2C(=O)OC)cccc1,0.009,10.1021/acs.jcim.2c00318
Ofloxacin,Fc1c(N2CC[NH+](C)CC2)c2OCC(C)N3c2c(C(=O)C(C(=O)[O-])=C3)c1,0.64,10.1021/acs.jcim.2c00318
Oleandomycin,O=C1C2(OC2)CC(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(C)C(OC2OC(C)C(O)C(OC)C2)C(C)C(=O)OC(C)C(C)C(O)C1C,0.46,10.1021/acs.jcim.2c00318
Omeprazole,[SH0](=O)(Cc1c(C)c(OC)c(C)cn1)c1[nH]c2c(n1)ccc(OC)c2,0.19,10.1021/acs.jcim.2c00318
Oxazepam,Clc1cc2C(c3ccccc3)=NC(O)C(=O)Nc2cc1,0.09,10.1021/acs.jcim.2c00318
Paclitaxel,O=C(O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,0.037,10.1021/acs.jcim.2c00318
Panipenem,S([C@@H]1C/[N+](=C(/N)\C)/CC1)C1=C(C(=O)[O-])N2C(=O)[C@H]([C@H](O)C)[C@H]2C1,0.95,10.1021/acs.jcim.2c00318
Papaverine,O(C)c1c(OC)ccc(Cc2nccc3c2cc(OC)c(OC)c3)c1,0.09,10.1021/acs.jcim.2c00318
Pefloxacin,Fc1c(N2CCN(C)CC2)cc2N(CC)C=C(C(=O)O)C(=O)c2c1,0.28,10.1021/acs.jcim.2c00318
Pentamidine,O(CCCCCOc1ccc(C(=N)N)cc1)c1ccc(C(=N)N)cc1,0.4,10.1021/acs.jcim.2c00318
Pentobarbital,O=C1C(C(CCC)C)(CC)C(=O)NC(=O)N1,0.5,10.1021/acs.jcim.2c00318
Pentoxifylline,O=C(CCCCN1C(=O)N(C)c2ncn(C)c2C1=O)C,0.76,10.1021/acs.jcim.2c00318
Phencyclidine,N1(C2(c3ccccc3)CCCCC2)CCCCC1,0.37,10.1021/acs.jcim.2c00318
Phenobarbital,O=C1C(CC)(c2ccccc2)C(=O)NC(=O)N1,0.64,10.1021/acs.jcim.2c00318
Pindolol,O(CC(O)CNC(C)C)c1c2c([nH]cc2)ccc1,0.57,10.1021/acs.jcim.2c00318
Piperacillin,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1,0.61,10.1021/acs.jcim.2c00318
Pirmenol,OC(CCCN1[C@@H](C)CCC[C@H]1C)(c1ncccc1)c1ccccc1,0.49,10.1021/acs.jcim.2c00318
Pravastatin,O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=CC2=C[C@@H](O)C1)[C@H](CC)C,0.33,10.1021/acs.jcim.2c00318
Prazosin,O=C(N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CC1)c1occc1,0.19,10.1021/acs.jcim.2c00318
Prednisolone,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1,0.32,10.1021/acs.jcim.2c00318
Prednisone,O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)C=C4)CC3)C(=O)C2)CC1,0.41,10.1021/acs.jcim.2c00318
Procaimide,O=C(NCCN(CC)CC)c1ccc(N)cc1,0.72,10.1021/acs.jcim.2c00318
Propafenone,O=C(CCc1ccccc1)c1c(OCC(O)CNCCC)cccc1,0.09,10.1021/acs.jcim.2c00318
Propofol,Oc1c(C(C)C)cccc1C(C)C,0.03,10.1021/acs.jcim.2c00318
Propranolol,O(CC(O)CNC(C)C)c1c2c(ccc1)cccc2,0.1,10.1021/acs.jcim.2c00318
psagatran,S(=O)(=O)(N[C@H](C(=O)N(CC(=O)O)C1CC1)CC(=O)NC[C@H]1CN(C(=N)N)CCC1)c1cc2c(cc1)cccc2,0.33,10.1021/acs.jcim.2c00318
Quercetin,O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,0.02,10.1021/acs.jcim.2c00318
Quinidine,O(C)c1cc2c([C@H](O)[C@@H]3N4C[C@H](C=C)[C@H](C3)CC4)ccnc2cc1,0.32,10.1021/acs.jcim.2c00318
Quinine,O(C)c1cc2c(C(O)C3N4CC(C=C)[C@H](C3)CC4)ccnc2cc1,0.36,10.1021/acs.jcim.2c00318
Rabeprazole,[SH0](=O)(Cc1c(C)c(OCCCOC)ccn1)c1[nH]c2c(n1)cccc2,0.073,10.1021/acs.jcim.2c00318
Ranitidine,S(CCN/C(/NC)=C/[N+](=O)[O-])Cc1oc(CN(C)C)cc1,1,10.1021/acs.jcim.2c00318
R-Apomorphine,Oc1c(O)ccc2c1-c1c3[C@H](N(C)CCc3ccc1)C2,0.1,10.1021/acs.jcim.2c00318
Recaim,O=C(NCCCNC(C)C)Nc1c(C)cccc1C,0.88,10.1021/acs.jcim.2c00318
Remikiren,S(=O)(=O)(C(C)(C)C)C[C@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](O)[C@@H](O)C1CC1)CC1CCCCC1)Cc1[nH]cnc1)Cc1ccccc1,0.053,10.1021/acs.jcim.2c00318
Remoxipride,Brc1c(OC)c(C(=O)NC[C@H]2N(CC)CCC2)c(OC)cc1,0.74,10.1021/acs.jcim.2c00318
Repinotan,O=S1(=O)N(CCCCNC[C@@H]2Oc3c(cccc3)CC2)C(=O)c2c1cccc2,0.054,10.1021/acs.jcim.2c00318
Ribavirin,O=C(N)c1nn([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)cn1,0.95,10.1021/acs.jcim.2c00318
Ridogrel,FC(F)(F)c1cc(/C(=N\OCCCCC(=O)O)/c2cnccc2)ccc1,0.05,10.1021/acs.jcim.2c00318
Risperidone,Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(=NC=4C)CCCC5)CC3)c2cc1,0.118,10.1021/acs.jcim.2c00318
Ritanserin,Fc1ccc(C(c2ccc(F)cc2)=C2CCN(CCC=3C(=O)N4C(SC=C4)=NC=3C)CC2)cc1,0.015,10.1021/acs.jcim.2c00318
Ritipenem,O=C(OCC1=C(C(=O)O)N2C(=O)[C@H]([C@H](O)C)[C@H]2S1)N,0.5,10.1021/acs.jcim.2c00318
Ro25-6833,FC(F)(F)CN1C(=O)/C(=C/C2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\O)/c4nc(N)sc4)[C@H]3SC2)/CC1,0.025,10.1021/acs.jcim.2c00318
Sabeluzole,Fc1ccc(OCC(O)CN2CCC(N(C)c3sc4c(n3)cccc4)CC2)cc1,0.016,10.1021/acs.jcim.2c00318
Selegiline,N([C@@H](Cc1ccccc1)C)(CC#C)C,0.31,10.1021/acs.jcim.2c00318
Sematilide,S(=O)(=O)(Nc1ccc(C(=O)NCCN(CC)CC)cc1)C,0.91,10.1021/acs.jcim.2c00318
Semaxanib,O=C1/C(=C\c2c(C)cc(C)[nH]2)/c2c(N1)cccc2,0.007,10.1021/acs.jcim.2c00318
Sildefil,S(=O)(=O)(N1CCN(C)CC1)c1cc(c(OCC)cc1)C1=NC(=O)c2n(C)nc(CCC)c2N1,0.05,10.1021/acs.jcim.2c00318
Sitagliptin,FC(F)(F)c1n2c(nn1)CN(C(=O)C[C@H](N)Cc1c(F)cc(F)c(F)c1)CC2,0.68,10.1021/acs.jcim.2c00318
Sparfloxacin,Fc1c(N2C[C@@H](C)N[C@@H](C)C2)c(F)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1N,0.5,10.1021/acs.jcim.2c00318
Stavudine,O=C1N([C@@H]2O[C@H](CO)C=C2)C=C(C)C(=O)N1,0.9,10.1021/acs.jcim.2c00318
Sulfadiazine,S(=O)(=O)(Nc1ncccn1)c1ccc(N)cc1,0.86,10.1021/acs.jcim.2c00318
Sulfinpyrazone,[SH0](=O)(CCC1C(=O)N(N(c2ccccc2)C1=O)c1ccccc1)c1ccccc1,0.0031,10.1021/acs.jcim.2c00318
Sulfisoxazole,S(=O)(=O)(Nc1c(C)c(C)no1)c1ccc(N)cc1,0.056,10.1021/acs.jcim.2c00318
Sumatriptan,S(=O)(=O)(NC)Cc1cc2c(CCN(C)C)c[nH]c2cc1,0.85,10.1021/acs.jcim.2c00318
Suramin,[S+](=O)(O)(O)c1c2c(NC(=O)c3cc(NC(=O)c4cc(NC(=O)Nc5cc(C(=O)Nc6c(C)ccc(C(=O)Nc7c8c([S+](=O)(O)O)cc(S(=O)(=O)O)cc8c(S(=O)(=O)[O-])cc7)c6)ccc5)ccc4)c(C)cc3)ccc(S(=O)(=O)[O-])c2cc(S(=O)(=O)O)c1,0.001,10.1021/acs.jcim.2c00318
Susalimod,S(=O)(=O)(Nc1c(C)cccn1)c1ccc(C#Cc2cc(C(=O)O)c(O)cc2)cc1,0.0033,10.1021/acs.jcim.2c00318
Tamsulosin,S(=O)(=O)(N)c1c(OC)ccc(C[C@H](NCCOc2c(OCC)cccc2)C)c1,0.24,10.1021/acs.jcim.2c00318
Telithromycin,O([C@@H]1[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]2(C)OC(=O)N(CCCCn3cc(-c4cnccc4)nc3)[C@@H]2[C@@H](C)C(=O)[C@H](C)C[C@@]1(OC)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,0.28,10.1021/acs.jcim.2c00318
Tenoxicam,O=C(Nc1ncccc1)C=1N(C)S(=O)(=O)c2c(C=1O)scc2,0.03,10.1021/acs.jcim.2c00318
Theophylline,O=C1N(C)C(=O)c2[nH]cnc2N1C,0.37,10.1021/acs.jcim.2c00318
Tirofiban,S(=O)(=O)(N[C@H](C(=O)[O-])Cc1ccc(OCCCCC2CC[NH2+]CC2)cc1)CCCC,0.15,10.1021/acs.jcim.2c00318
Tolbutamide,S(=O)(=O)(NC(=O)NCCCC)c1ccc(C)cc1,0.04,10.1021/acs.jcim.2c00318
Tomopenem,S([C@@H]1CN(C)[C@H](C(=O)N2C[C@@H](NC(=O)CN=C(N)N)CC2)C1)C=1[C@H](C)[C@@H]2[C@@H]([C@H](O)C)C(=O)N2C=1C(=O)O,0.95,10.1021/acs.jcim.2c00318
Torsemide,S(=O)(=O)(NC(=O)NC(C)C)c1c(Nc2cc(C)ccc2)ccnc1,0.06,10.1021/acs.jcim.2c00318
Tramadol,O(C)c1cc([C@]2(O)[C@@H](CN(C)C)CCCC2)ccc1,0.75,10.1021/acs.jcim.2c00318
Trazodone,Clc1cc(N2CCN(CCCN3C(=O)N4C(=N3)C=CC=C4)CC2)ccc1,0.12,10.1021/acs.jcim.2c00318
Trimethoprim,O(C)c1c(OC)cc(Cc2c(N)nc(N)nc2)cc1OC,0.51,10.1021/acs.jcim.2c00318
Trospectomycin,O=C1[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O[C@H](CCCC)C1,0.62,10.1021/acs.jcim.2c00318
Trovafloxacin,Fc1c(N2c3nc(N4C[C@H]5C([NH3+])[C@H]5C4)c(F)cc3C(=O)C(C(=O)[O-])=C2)ccc(F)c1,0.07,10.1021/acs.jcim.2c00318
TZP-101,Fc1ccc(C[C@@H]2C(=O)NCCCc3c(O[C@H](C)CN[C@H](C(=O)N(C)[C@H](C)C(=O)N2)C2CC2)cccc3)cc1,0.13,10.1021/acs.jcim.2c00318
UK-240 455,Clc1c(N(S(=O)(=O)C)CCO)c2NC(=O)C(=O)Nc2cc1Cl,0.03,10.1021/acs.jcim.2c00318
Valproic Acd,O=C(O)CCCCCCCCCCCCCCCCCCC,0.366,10.1021/acs.jcim.2c00318
Venlafaxine,O(C)c1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.59,10.1021/acs.jcim.2c00318
Verapamil,O(C)c1c(OC)ccc(C(C#N)(C(C)C)CCCN(CCc2cc(OC)c(OC)cc2)C)c1,0.1045,10.1021/acs.jcim.2c00318
Vildagliptin,O=C(CNC12CC3(O)CC(C1)CC(C3)C2)N1[C@H](C#N)CCC1,0.92,10.1021/acs.jcim.2c00318
Voricozole,Fc1c([C@](O)([C@@H](C)c2c(F)cncn2)Cn2ncnc2)ccc(F)c1,0.44,10.1021/acs.jcim.2c00318
Vorinostat,O=C(NO)CCCCCCC(=O)Nc1ccccc1,0.61,10.1021/acs.jcim.2c00318
Zalcitabine,O=C1N([C@@H]2O[C@H](CO)CC2)C=CC(N)=N1,0.85,10.1021/acs.jcim.2c00318
Zolpidem,O=C(N(C)C)Cc1c(-c2ccc(C)cc2)nc2n1C=C(C)C=C2,0.17,10.1021/acs.jcim.2c00318
CHEMBL1017,O=C(O)c1c(-c2ccc(Cn3c(CCC)nc4c(C)cc(-c5n(C)c6c(n5)cccc6)cc34)cc2)cccc1,0.007,10.1021/acs.jcim.2c00318
CHEMBL1069,O=C(O)[C@@H](N(C(=O)CCCC)Cc1ccc(-c2c(-c3[nH]nnn3)cccc2)cc1)C(C)C,0.003,10.1021/acs.jcim.2c00318
CHEMBL108,O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,0.1678,10.1021/acs.jcim.2c00318
CHEMBL109,O=C(O)C(CCC)CCC,0.88,10.1021/acs.jcim.2c00318
CHEMBL1112,Clc1c(Cl)cccc1N1CCN(CCCCOc2cc3NC(=O)CCc3cc2)CC1,0.001,10.1021/acs.jcim.2c00318
CHEMBL1330,O=C(O)[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H]3Oc4c(O)ccc5c4[C@@]43[C@H]([C@H](N(C)CC4)C5)C=C2)O1,0.98,10.1021/acs.jcim.2c00318
CHEMBL1496,S(=O)(=O)(N(C)c1nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)n1)C,0.0475,10.1021/acs.jcim.2c00318
CHEMBL266195,O(CC(O)CNC(C)C)c1c(CC=C)cccc1,0.44,10.1021/acs.jcim.2c00318
CHEMBL355862,O=C(NC(=N)N)c1c(n(-c2c3c(nccc3)ccc2)nc1)C1CC1,0.54,10.1021/acs.jcim.2c00318
CHEMBL374478,O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)Nc2c(/C=N/N3CCN(C)CC3)c(O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@H](OC)[C@H]1C)c2O)C,0.12,10.1021/acs.jcim.2c00318
CHEMBL421,S(=O)(=O)(Nc1ncccc1)c1ccc(N=Nc2cc(C(=O)O)c(O)cc2)cc1,0.005,10.1021/acs.jcim.2c00318
CHEMBL424,O=C(O)c1c(O)cccc1,0.28,10.1021/acs.jcim.2c00318
CHEMBL441,S=C1NC(=O)C(C(CCC)C)(CC)C(=O)N1,0.19,10.1021/acs.jcim.2c00318
CHEMBL580,Clc1c(C2=NC(O)C(=O)Nc3c2cc(Cl)cc3)cccc1,0.09,10.1021/acs.jcim.2c00318
CHEMBL6,Clc1ccc(C(=O)n2c(C)c(CC(=O)O)c3c2ccc(OC)c3)cc1,0.007,10.1021/acs.jcim.2c00318
CHEMBL649,O(CC(O)CNC(C)(C)C)c1c2c(ccc1)C[C@@H](O)[C@@H](O)C2,0.86,10.1021/acs.jcim.2c00318
CHEMBL701,Clc1ccc(C(CN)CC(=O)O)cc1,1,10.1021/acs.jcim.2c00318
CHEMBL71,Clc1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,0.0015,10.1021/acs.jcim.2c00318
CHEMBL741,Clc1c(Cl)cccc1-c1c(N)nc(N)nn1,0.51,10.1021/acs.jcim.2c00318
CHEMBL9,Fc1c(N2CCNCC2)cc2N(CC)C=C(C(=O)O)C(=O)c2c1,0.87,10.1021/acs.jcim.2c00318
CHEMBL939,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCCN2CCOCC2)c(OC)c3)c1,0.033,10.1021/acs.jcim.2c00318
CHEMBL95,Nc1c2c(nc3c1CCCC3)cccc2,0.55,10.1021/acs.jcim.2c00318
